fm,5,5,7,10
A,6,6,6,4
A#,7,7,7,5
B,8,8,8,6
C,9,9,9,7
C#,10,10,10,8
D,11,11,11,9
D#,0,0,0,10
E,1,1,1,11
F,2,2,2,0
F#,3,3,3,1
G,4,4,4,2
G#,5,5,5,3
B,6,6,4,8
C,7,7,5,9
C#,8,8,6,10
D,9,9,7,11
D#,10,10,8,0
E,11,11,9,1
F,0,0,10,2
F#,1,1,11,3
G,2,2,0,4
G#,3,3,1,5
A,4,4,2,6
A#,5,5,3,7
c#m,1,1,4,6
dm,2,2,5,7
d#m,3,3,6,8
em,4,4,7,9
fm,5,5,8,10
f#m,6,6,9,11
gm,7,7,10,0
g#m,8,8,11,1
am,9,9,0,2
a#m,10,10,1,3
bm,11,11,2,4
cm,0,0,3,5
f#m,8,8,1,4
gm,9,9,2,5
g#m,10,10,3,6
am,11,11,4,7
a#m,0,0,5,8
bm,1,1,6,9
cm,2,2,7,10
c#m,3,3,8,11
dm,4,4,9,0
d#m,5,5,10,1
em,6,6,11,2
fm,7,7,0,3
A,6,6,6,4
A#,7,7,7,5
B,8,8,8,6
C,9,9,9,7
C#,10,10,10,8
D,11,11,11,9
D#,0,0,0,10
E,1,1,1,11
F,2,2,2,0
F#,3,3,3,1
G,4,4,4,2
G#,5,5,5,3
B,8,6,8,4
C,9,7,9,5
C#,10,8,10,6
D,11,9,11,7
D#,0,10,0,8
E,1,11,1,9
F,2,0,2,10
F#,3,1,3,11
G,4,2,4,0
G#,5,3,5,1
A,6,4,6,2
A#,7,5,7,3
c#m,1,8,1,6
dm,2,9,2,7
d#m,3,10,3,8
em,4,11,4,9
fm,5,0,5,10
f#m,6,1,6,11
gm,7,2,7,0
g#m,8,3,8,1
am,9,4,9,2
a#m,10,5,10,3
bm,11,6,11,4
cm,0,7,0,5
f#m,6,1,6,8
gm,7,2,7,9
g#m,8,3,8,10
am,9,4,9,11
a#m,10,5,10,0
bm,11,6,11,1
cm,0,7,0,2
c#m,1,8,1,3
dm,2,9,2,4
d#m,3,10,3,5
em,4,11,4,6
fm,5,0,5,7
A,8,8,6,4
A#,9,9,7,5
B,10,10,8,6
C,11,11,9,7
C#,0,0,10,8
D,1,1,11,9
D#,2,2,0,10
E,3,3,1,11
F,4,4,2,0
F#,5,5,3,1
G,6,6,4,2
G#,7,7,5,3
B,6,1,6,4
C,7,2,7,5
C#,8,3,8,6
D,9,4,9,7
D#,10,5,10,8
E,11,6,11,9
F,0,7,0,10
F#,1,8,1,11
G,2,9,2,0
G#,3,10,3,1
A,4,11,4,2
A#,5,0,5,3
c#m,8,8,6,4
dm,9,9,7,5
d#m,10,10,8,6
em,11,11,9,7
fm,0,0,10,8
f#m,1,1,11,9
gm,2,2,0,10
g#m,3,3,1,11
am,4,4,2,0
a#m,5,5,3,1
bm,6,6,4,2
cm,7,7,5,3
f#m,6,1,6,8
gm,7,2,7,9
g#m,8,3,8,10
am,9,4,9,11
a#m,10,5,10,0
bm,11,6,11,1
cm,0,7,0,2
c#m,1,8,1,3
dm,2,9,2,4
d#m,3,10,3,5
em,4,11,4,6
fm,5,0,5,7
A,8,8,6,4
A#,9,9,7,5
B,10,10,8,6
C,11,11,9,7
C#,0,0,10,8
D,1,1,11,9
D#,2,2,0,10
E,3,3,1,11
F,4,4,2,0
F#,5,5,3,1
G,6,6,4,2
G#,7,7,5,3
B,6,1,6,4
C,7,2,7,5
C#,8,3,8,6
D,9,4,9,7
D#,10,5,10,8
E,11,6,11,9
F,0,7,0,10
F#,1,8,1,11
G,2,9,2,0
G#,3,10,3,1
A,4,11,4,2
A#,5,0,5,3
c#m,8,8,6,4
dm,9,9,7,5
d#m,10,10,8,6
em,11,11,9,7
fm,0,0,10,8
f#m,1,1,11,9
gm,2,2,0,10
g#m,3,3,1,11
am,4,4,2,0
a#m,5,5,3,1
bm,6,6,4,2
cm,7,7,5,3
f#m,6,1,6,8
gm,7,2,7,9
g#m,8,3,8,10
am,9,4,9,11
a#m,10,5,10,0
bm,11,6,11,1
cm,0,7,0,2
c#m,1,8,1,3
dm,2,9,2,4
d#m,3,10,3,5
em,4,11,4,6
fm,5,0,5,7
A,8,8,6,4
A#,9,9,7,5
B,10,10,8,6
C,11,11,9,7
C#,0,0,10,8
D,1,1,11,9
D#,2,2,0,10
E,3,3,1,11
F,4,4,2,0
F#,5,5,3,1
G,6,6,4,2
G#,7,7,5,3
B,6,1,6,4
C,7,2,7,5
C#,8,3,8,6
D,9,4,9,7
D#,10,5,10,8
E,11,6,11,9
F,0,7,0,10
F#,1,8,1,11
G,2,9,2,0
G#,3,10,3,1
A,4,11,4,2
A#,5,0,5,3
c#m,8,8,6,4
dm,9,9,7,5
d#m,10,10,8,6
em,11,11,9,7
fm,0,0,10,8
f#m,1,1,11,9
gm,2,2,0,10
g#m,3,3,1,11
am,4,4,2,0
a#m,5,5,3,1
bm,6,6,4,2
cm,7,7,5,3
f#m,6,1,6,8
gm,7,2,7,9
g#m,8,3,8,10
am,9,4,9,11
a#m,10,5,10,0
bm,11,6,11,1
cm,0,7,0,2
c#m,1,8,1,3
dm,2,9,2,4
d#m,3,10,3,5
em,4,11,4,6
fm,5,0,5,7
A,8,8,6,4
A#,9,9,7,5
B,10,10,8,6
C,11,11,9,7
C#,0,0,10,8
D,1,1,11,9
D#,2,2,0,10
E,3,3,1,11
F,4,4,2,0
F#,5,5,3,1
G,6,6,4,2
G#,7,7,5,3
B,6,6,4,8
C,7,7,5,9
C#,8,8,6,10
D,9,9,7,11
D#,10,10,8,0
E,11,11,9,1
F,0,0,10,2
F#,1,1,11,3
G,2,2,0,4
G#,3,3,1,5
A,4,4,2,6
A#,5,5,3,7
C,7,7,7,7
C#,8,8,8,8
D,9,9,9,9
D#,10,10,10,10
E,11,11,11,11
F,0,0,0,0
F#,1,1,1,1
G,2,2,2,2
G#,3,3,3,3
A,4,4,4,4
A#,5,5,5,5
B,6,6,6,6
C,7,9,7,4
C#,8,10,8,5
D,9,11,9,6
D#,10,0,10,7
E,11,1,11,8
F,0,2,0,9
F#,1,3,1,10
G,2,4,2,11
G#,3,5,3,0
A,4,6,4,1
A#,5,7,5,2
B,6,8,6,3
G,7,7,2,0
G#,8,8,3,1
A,9,9,4,2
A#,10,10,5,3
B,11,11,6,4
C,0,0,7,5
C#,1,1,8,6
D,2,2,9,7
D#,3,3,10,8
E,4,4,11,9
F,5,5,0,10
F#,6,6,1,11
am,4,4,4,2
a#m,5,5,5,3
bm,6,6,6,4
cm,7,7,7,5
c#m,8,8,8,6
dm,9,9,9,7
d#m,10,10,10,8
em,11,11,11,9
fm,0,0,0,10
f#m,1,1,1,11
gm,2,2,2,0
g#m,3,3,3,1
F,2,0,0,2
F#,3,1,1,3
G,4,2,2,4
G#,5,3,3,5
A,6,4,4,6
A#,7,5,5,7
B,8,6,6,8
C,9,7,7,9
C#,10,8,8,10
D,11,9,9,11
D#,0,10,10,0
E,1,11,11,1
C,4,4,4,5
C#,5,5,5,6
D,6,6,6,7
D#,7,7,7,8
E,8,8,8,9
F,9,9,9,10
F#,10,10,10,11
G,11,11,11,0
G#,0,0,0,1
A,1,1,1,2
A#,2,2,2,3
B,3,3,3,4
G,4,2,2,4
G#,5,3,3,5
A,6,4,4,6
A#,7,5,5,7
B,8,6,6,8
C,9,7,7,9
C#,10,8,8,10
D,11,9,9,11
D#,0,10,10,0
E,1,11,11,1
F,2,0,0,2
F#,3,1,1,3
F,2,0,0,2
F#,3,1,1,3
G,4,2,2,4
G#,5,3,3,5
A,6,4,4,6
A#,7,5,5,7
B,8,6,6,8
C,9,7,7,9
C#,10,8,8,10
D,11,9,9,11
D#,0,10,10,0
E,1,11,11,1
C,7,7,7,7
C#,8,8,8,8
D,9,9,9,9
D#,10,10,10,10
E,11,11,11,11
F,0,0,0,0
F#,1,1,1,1
G,2,2,2,2
G#,3,3,3,3
A,4,4,4,4
A#,5,5,5,5
B,6,6,6,6
C,7,7,9,0
C#,8,8,10,1
D,9,9,11,2
D#,10,10,0,3
E,11,11,1,4
F,0,0,2,5
F#,1,1,3,6
G,2,2,4,7
G#,3,3,5,8
A,4,4,6,9
A#,5,5,7,10
B,6,6,8,11
G,7,7,2,0
G#,8,8,3,1
A,9,9,4,2
A#,10,10,5,3
B,11,11,6,4
C,0,0,7,5
C#,1,1,8,6
D,2,2,9,7
D#,3,3,10,8
E,4,4,11,9
F,5,5,0,10
F#,6,6,1,11
am,2,4,4,2
a#m,3,5,5,3
bm,4,6,6,4
cm,5,7,7,5
c#m,6,8,8,6
dm,7,9,9,7
d#m,8,10,10,8
em,9,11,11,9
fm,10,0,0,10
f#m,11,1,1,11
gm,0,2,2,0
g#m,1,3,3,1
F,2,0,0,2
F#,3,1,1,3
G,4,2,2,4
G#,5,3,3,5
A,6,4,4,6
A#,7,5,5,7
B,8,6,6,8
C,9,7,7,9
C#,10,8,8,10
D,11,9,9,11
D#,0,10,10,0
E,1,11,11,1
C,4,4,4,5
C#,5,5,5,6
D,6,6,6,7
D#,7,7,7,8
E,8,8,8,9
F,9,9,9,10
F#,10,10,10,11
G,11,11,11,0
G#,0,0,0,1
A,1,1,1,2
A#,2,2,2,3
B,3,3,3,4
G,4,2,2,4
G#,5,3,3,5
A,6,4,4,6
A#,7,5,5,7
B,8,6,6,8
C,9,7,7,9
C#,10,8,8,10
D,11,9,9,11
D#,0,10,10,0
E,1,11,11,1
F,2,0,0,2
F#,3,1,1,3
F,2,0,0,2
F#,3,1,1,3
G,4,2,2,4
G#,5,3,3,5
A,6,4,4,6
A#,7,5,5,7
B,8,6,6,8
C,9,7,7,9
C#,10,8,8,10
D,11,9,9,11
D#,0,10,10,0
E,1,11,11,1
C,0,0,2,4
C#,1,1,3,5
D,2,2,4,6
D#,3,3,5,7
E,4,4,6,8
F,5,5,7,9
F#,6,6,8,10
G,7,7,9,11
G#,8,8,10,0
A,9,9,11,1
A#,10,10,0,2
B,11,11,1,3
am,0,0,9,4
a#m,1,1,10,5
bm,2,2,11,6
cm,3,3,0,7
c#m,4,4,1,8
dm,5,5,2,9
d#m,6,6,3,10
em,7,7,4,11
fm,8,8,5,0
f#m,9,9,6,1
gm,10,10,7,2
g#m,11,11,8,3
G,9,7,9,4
G#,10,8,10,5
A,11,9,11,6
A#,0,10,0,7
B,1,11,1,8
C,2,0,2,9
C#,3,1,3,10
D,4,2,4,11
D#,5,3,5,0
E,6,4,6,1
F,7,5,7,2
F#,8,6,8,3
F,4,0,4,2
F#,5,1,5,3
G,6,2,6,4
G#,7,3,7,5
A,8,4,8,6
A#,9,5,9,7
B,10,6,10,8
C,11,7,11,9
C#,0,8,0,10
D,1,9,1,11
D#,2,10,2,0
E,3,11,3,1
C,4,0,0,4
C#,5,1,1,5
D,6,2,2,6
D#,7,3,3,7
E,8,4,4,8
F,9,5,5,9
F#,10,6,6,10
G,11,7,7,11
G#,0,8,8,0
A,1,9,9,1
A#,2,10,10,2
B,3,11,11,3
C,4,4,4,5
C#,5,5,5,6
D,6,6,6,7
D#,7,7,7,8
E,8,8,8,9
F,9,9,9,10
F#,10,10,10,11
G,11,11,11,0
G#,0,0,0,1
A,1,1,1,2
A#,2,2,2,3
B,3,3,3,4
G,4,2,2,4
G#,5,3,3,5
A,6,4,4,6
A#,7,5,5,7
B,8,6,6,8
C,9,7,7,9
C#,10,8,8,10
D,11,9,9,11
D#,0,10,10,0
E,1,11,11,1
F,2,0,0,2
F#,3,1,1,3
F,2,0,0,2
F#,3,1,1,3
G,4,2,2,4
G#,5,3,3,5
A,6,4,4,6
A#,7,5,5,7
B,8,6,6,8
C,9,7,7,9
C#,10,8,8,10
D,11,9,9,11
D#,0,10,10,0
E,1,11,11,1
C,0,0,0,4
C#,1,1,1,5
D,2,2,2,6
D#,3,3,3,7
E,4,4,4,8
F,5,5,5,9
F#,6,6,6,10
G,7,7,7,11
G#,8,8,8,0
A,9,9,9,1
A#,10,10,10,2
B,11,11,11,3
C,7,9,7,0
C#,8,10,8,1
D,9,11,9,2
D#,10,0,10,3
E,11,1,11,4
F,0,2,0,5
F#,1,3,1,6
G,2,4,2,7
G#,3,5,3,8
A,4,6,4,9
A#,5,7,5,10
B,6,8,6,11
G,7,7,2,0
G#,8,8,3,1
A,9,9,4,2
A#,10,10,5,3
B,11,11,6,4
C,0,0,7,5
C#,1,1,8,6
D,2,2,9,7
D#,3,3,10,8
E,4,4,11,9
F,5,5,0,10
F#,6,6,1,11
am,4,4,4,2
a#m,5,5,5,3
bm,6,6,6,4
cm,7,7,7,5
c#m,8,8,8,6
dm,9,9,9,7
d#m,10,10,10,8
em,11,11,11,9
fm,0,0,0,10
f#m,1,1,1,11
gm,2,2,2,0
g#m,3,3,3,1
F,2,0,0,2
F#,3,1,1,3
G,4,2,2,4
G#,5,3,3,5
A,6,4,4,6
A#,7,5,5,7
B,8,6,6,8
C,9,7,7,9
C#,10,8,8,10
D,11,9,9,11
D#,0,10,10,0
E,1,11,11,1
C,4,4,5,7
C#,5,5,6,8
D,6,6,7,9
D#,7,7,8,10
E,8,8,9,11
F,9,9,10,0
F#,10,10,11,1
G,11,11,0,2
G#,0,0,1,3
A,1,1,2,4
A#,2,2,3,5
B,3,3,4,6
G,4,2,2,4
G#,5,3,3,5
A,6,4,4,6
A#,7,5,5,7
B,8,6,6,8
C,9,7,7,9
C#,10,8,8,10
D,11,9,9,11
D#,0,10,10,0
E,1,11,11,1
F,2,0,0,2
F#,3,1,1,3
F,2,0,0,2
F#,3,1,1,3
G,4,2,2,4
G#,5,3,3,5
A,6,4,4,6
A#,7,5,5,7
B,8,6,6,8
C,9,7,7,9
C#,10,8,8,10
D,11,9,9,11
D#,0,10,10,0
E,1,11,11,1
C,0,0,0,4
C#,1,1,1,5
D,2,2,2,6
D#,3,3,3,7
E,4,4,4,8
F,5,5,5,9
F#,6,6,6,10
G,7,7,7,11
G#,8,8,8,0
A,9,9,9,1
A#,10,10,10,2
B,11,11,11,3
C,7,7,9,4
C#,8,8,10,5
D,9,9,11,6
D#,10,10,0,7
E,11,11,1,8
F,0,0,2,9
F#,1,1,3,10
G,2,2,4,11
G#,3,3,5,0
A,4,4,6,1
A#,5,5,7,2
B,6,6,8,3
G,7,7,2,0
G#,8,8,3,1
A,9,9,4,2
A#,10,10,5,3
B,11,11,6,4
C,0,0,7,5
C#,1,1,8,6
D,2,2,9,7
D#,3,3,10,8
E,4,4,11,9
F,5,5,0,10
F#,6,6,1,11
am,4,4,4,0
a#m,5,5,5,1
bm,6,6,6,2
cm,7,7,7,3
c#m,8,8,8,4
dm,9,9,9,5
d#m,10,10,10,6
em,11,11,11,7
fm,0,0,0,8
f#m,1,1,1,9
gm,2,2,2,10
g#m,3,3,3,11
F,9,0,2,9
F#,10,1,3,10
G,11,2,4,11
G#,0,3,5,0
A,1,4,6,1
A#,2,5,7,2
B,3,6,8,3
C,4,7,9,4
C#,5,8,10,5
D,6,9,11,6
D#,7,10,0,7
E,8,11,1,8
D,4,4,4,5
D#,5,5,5,6
E,6,6,6,7
F,7,7,7,8
F#,8,8,8,9
G,9,9,9,10
G#,10,10,10,11
A,11,11,11,0
A#,0,0,0,1
B,1,1,1,2
C,2,2,2,3
C#,3,3,3,4
G,4,2,2,4
G#,5,3,3,5
A,6,4,4,6
A#,7,5,5,7
B,8,6,6,8
C,9,7,7,9
C#,10,8,8,10
D,11,9,9,11
D#,0,10,10,0
E,1,11,11,1
F,2,0,0,2
F#,3,1,1,3
F,2,0,0,2
F#,3,1,1,3
G,4,2,2,4
G#,5,3,3,5
A,6,4,4,6
A#,7,5,5,7
B,8,6,6,8
C,9,7,7,9
C#,10,8,8,10
D,11,9,9,11
D#,0,10,10,0
E,1,11,11,1
C,4,2,0,4
C#,5,3,1,5
D,6,4,2,6
D#,7,5,3,7
E,8,6,4,8
F,9,7,5,9
F#,10,8,6,10
G,11,9,7,11
G#,0,10,8,0
A,1,11,9,1
A#,2,0,10,2
B,3,1,11,3
am,0,0,7,9
a#m,1,1,8,10
bm,2,2,9,11
cm,3,3,10,0
c#m,4,4,11,1
dm,5,5,0,2
d#m,6,6,1,3
em,7,7,2,4
fm,8,8,3,5
f#m,9,9,4,6
gm,10,10,5,7
g#m,11,11,6,8
G,9,7,9,4
G#,10,8,10,5
A,11,9,11,6
A#,0,10,0,7
B,1,11,1,8
C,2,0,2,9
C#,3,1,3,10
D,4,2,4,11
D#,5,3,5,0
E,6,4,6,1
F,7,5,7,2
F#,8,6,8,3
F,4,0,4,2
F#,5,1,5,3
G,6,2,6,4
G#,7,3,7,5
A,8,4,8,6
A#,9,5,9,7
B,10,6,10,8
C,11,7,11,9
C#,0,8,0,10
D,1,9,1,11
D#,2,10,2,0
E,3,11,3,1
C,4,0,0,4
C#,5,1,1,5
D,6,2,2,6
D#,7,3,3,7
E,8,4,4,8
F,9,5,5,9
F#,10,6,6,10
G,11,7,7,11
G#,0,8,8,0
A,1,9,9,1
A#,2,10,10,2
B,3,11,11,3
C,4,4,4,5
C#,5,5,5,6
D,6,6,6,7
D#,7,7,7,8
E,8,8,8,9
F,9,9,9,10
F#,10,10,10,11
G,11,11,11,0
G#,0,0,0,1
A,1,1,1,2
A#,2,2,2,3
B,3,3,3,4
G,4,2,2,4
G#,5,3,3,5
A,6,4,4,6
A#,7,5,5,7
B,8,6,6,8
C,9,7,7,9
C#,10,8,8,10
D,11,9,9,11
D#,0,10,10,0
E,1,11,11,1
F,2,0,0,2
F#,3,1,1,3
F,2,0,0,2
F#,3,1,1,3
G,4,2,2,4
G#,5,3,3,5
A,6,4,4,6
A#,7,5,5,7
B,8,6,6,8
C,9,7,7,9
C#,10,8,8,10
D,11,9,9,11
D#,0,10,10,0
E,1,11,11,1
C,0,0,2,4
C#,1,1,3,5
D,2,2,4,6
D#,3,3,5,7
E,4,4,6,8
F,5,5,7,9
F#,6,6,8,10
G,7,7,9,11
G#,8,8,10,0
A,9,9,11,1
A#,10,10,0,2
B,11,11,1,3
am,0,0,9,4
a#m,1,1,10,5
bm,2,2,11,6
cm,3,3,0,7
c#m,4,4,1,8
dm,5,5,2,9
d#m,6,6,3,10
em,7,7,4,11
fm,8,8,5,0
f#m,9,9,6,1
gm,10,10,7,2
g#m,11,11,8,3
G,9,7,9,4
G#,10,8,10,5
A,11,9,11,6
A#,0,10,0,7
B,1,11,1,8
C,2,0,2,9
C#,3,1,3,10
D,4,2,4,11
D#,5,3,5,0
E,6,4,6,1
F,7,5,7,2
F#,8,6,8,3
F,4,0,4,7
F#,5,1,5,8
G,6,2,6,9
G#,7,3,7,10
A,8,4,8,11
A#,9,5,9,0
B,10,6,10,1
C,11,7,11,2
C#,0,8,0,3
D,1,9,1,4
D#,2,10,2,5
E,3,11,3,6
C,4,4,4,4
C#,5,5,5,5
D,6,6,6,6
D#,7,7,7,7
E,8,8,8,8
F,9,9,9,9
F#,10,10,10,10
G,11,11,11,11
G#,0,0,0,0
A,1,1,1,1
A#,2,2,2,2
B,3,3,3,3
C,4,4,4,5
C#,5,5,5,6
D,6,6,6,7
D#,7,7,7,8
E,8,8,8,9
F,9,9,9,10
F#,10,10,10,11
G,11,11,11,0
G#,0,0,0,1
A,1,1,1,2
A#,2,2,2,3
B,3,3,3,4
G,4,2,2,4
G#,5,3,3,5
A,6,4,4,6
A#,7,5,5,7
B,8,6,6,8
C,9,7,7,9
C#,10,8,8,10
D,11,9,9,11
D#,0,10,10,0
E,1,11,11,1
F,2,0,0,2
F#,3,1,1,3
F,2,0,0,2
F#,3,1,1,3
G,4,2,2,4
G#,5,3,3,5
A,6,4,4,6
A#,7,5,5,7
B,8,6,6,8
C,9,7,7,9
C#,10,8,8,10
D,11,9,9,11
D#,0,10,10,0
E,1,11,11,1
C,0,0,0,0
C#,1,1,1,1
D,2,2,2,2
D#,3,3,3,3
E,4,4,4,4
F,5,5,5,5
F#,6,6,6,6
G,7,7,7,7
G#,8,8,8,8
A,9,9,9,9
A#,10,10,10,10
B,11,11,11,11
